Date,open,high,low,close,volume,amount,pct_change,turnover
2023-01-03,69.58999633789062,70.5199966430664,68.5,70.01000213623047,10126470,708954186.3324738,,
2023-01-04,70.02999877929688,70.5,66.41999816894531,66.69999694824219,14753288,984044264.5765381,-4.727903280944679,
2023-01-05,66.81999969482422,67.87999725341797,66.1500015258789,66.6500015258789,12544952,836121069.9420776,-0.07495565914654723,
2023-01-06,65.63999938964844,67.5,65.63999938964844,67.12000274658203,10066290,675649412.4478912,0.7051781094417953,
2023-01-09,67.16000366210938,68.87999725341797,66.7699966430664,68.05000305175781,9139940,621972944.8928833,1.385578467103299,
2023-01-10,67.80000305175781,68.30000305175781,67.0,67.9000015258789,8214591,557770741.4344711,-0.22042838964285716,
2023-01-11,68.30000305175781,68.30000305175781,65.33999633789062,65.68000030517578,15254106,1001889686.7351837,-3.2695157154849386,
2023-01-12,66.0,67.5,65.80999755859375,66.79000091552734,16701231,1115475233.7804337,1.6900131016961861,
2023-01-13,66.79000091552734,69.01000213623047,65.72000122070312,69.01000213623047,22079694,1523719730.107315,3.323852657991244,
2023-01-16,68.0,69.05000305175781,66.9000015258789,67.26000213623047,22116886,1487581799.6067657,-2.5358642889843463,
2023-01-17,67.2699966430664,68.86000061035156,67.0,68.52999877929688,13098933,897669862.5000916,1.8881900129799511,
2023-01-18,69.0999984741211,69.58000183105469,66.70999908447266,66.80000305175781,13751193,918579734.3653107,-2.524435660812674,
2023-01-19,66.93000030517578,67.9000015258789,66.12999725341797,67.80999755859375,9121959,618560017.5195923,1.5119677555304634,
2023-01-20,69.19999694824219,71.77999877929688,69.08999633789062,71.11000061035156,17719576,1260039060.175171,4.866543534242607,
2023-01-30,73.0,73.23999786376953,71.5,72.41999816894531,16770520,1214521027.6922607,1.8422128355361833,
2023-01-31,72.80000305175781,72.94000244140625,70.87000274658203,71.18000030517578,9615228,684411931.9743347,-1.712231282962473,
2023-02-01,71.19999694824219,72.16999816894531,70.86000061035156,71.5,7447683,532509334.5,0.44956405374017017,
2023-02-02,71.5199966430664,72.9800033569336,71.5199966430664,71.7300033569336,8659037,621112753.0778122,0.32168301669033283,
2023-02-03,71.66999816894531,73.19999694824219,70.26000213623047,71.80999755859375,14172858,1017752898.3782959,0.11152125737692309,
