Date,open,high,low,close,volume,amount,pct_change,turnover
2023-01-03,21.579999923706055,22.700000762939453,21.520000457763672,22.639999389648438,29590016,669917944.1796875,,
2023-01-04,22.670000076293945,22.969999313354492,22.600000381469727,22.889999389648438,26306749,602161468.5536346,1.1042403124547073,
2023-01-05,22.850000381469727,22.989999771118164,22.600000381469727,22.8799991607666,16207698,370832116.6379585,-0.043688200736069494,
2023-01-06,22.850000381469727,23.030000686645508,22.709999084472656,22.829999923706055,15794533,360589187.18497276,-0.21852814202144577,
2023-01-09,22.920000076293945,22.979999542236328,22.65999984741211,22.860000610351562,14165188,323816206.3257446,0.1314090527628764,
2023-01-10,22.8799991607666,22.959999084472656,22.690000534057617,22.809999465942383,13307064,303534122.7332611,-0.21872765999200183,
2023-01-11,22.790000915527344,23.110000610351562,22.489999771118164,22.510000228881836,17636360,396994467.63664246,-1.3152093120759378,
2023-01-12,22.649999618530273,22.829999923706055,22.450000762939453,22.610000610351562,12815651,289761876.9320526,0.4442486914834287,
2023-01-13,22.600000381469727,22.68000030517578,22.399999618530273,22.649999618530273,9891048,224032233.42686462,0.17690847898694795,
2023-01-16,22.670000076293945,23.3799991607666,22.670000076293945,23.200000762939453,28870440,669794230.0263977,2.4282611641159413,
2023-01-17,23.18000030517578,23.31999969482422,23.0,23.1200008392334,13798949,319031712.46053886,-0.34482724601393455,
2023-01-18,23.149999618530273,23.549999237060547,23.059999465942383,23.399999618530273,21427520,501403959.8260498,1.211067340541483,
2023-01-19,23.270000457763672,23.799999237060547,23.239999771118164,23.780000686645508,26914699,640031560.7008572,1.6239362150002545,
2023-01-20,23.75,24.1200008392334,23.68000030517578,23.860000610351562,27332851,652161841.5426483,0.33641682672860274,
2023-01-30,24.25,24.290000915527344,23.8700008392334,23.920000076293945,29325597,701468282.4773655,0.2514646454633951,
2023-01-31,23.81999969482422,24.030000686645508,23.65999984741211,23.65999984741211,20157338,476922614.0042343,-1.0869574751360966,
2023-02-01,23.670000076293945,24.200000762939453,23.670000076293945,24.18000030517578,27453022,663814080.3379974,2.1978041467339615,
2023-02-02,24.25,24.690000534057617,24.059999465942383,24.100000381469727,32850073,791686771.8313084,-0.33085162405448454,
2023-02-03,24.020000457763672,24.559999465942383,23.719999313354492,24.420000076293945,36162077,883077923.0989475,1.3277995425687417,
2023-02-06,24.8799991607666,25.979999542236328,24.559999465942383,25.25,85532695,2159700548.75,3.3988530758105373,
2023-02-07,25.190000534057617,27.559999465942383,24.799999237060547,26.790000915527344,123435052,3306825156.0881653,6.099013526840968,
2023-02-08,27.899999618530273,28.479999542236328,26.969999313354492,26.969999313354492,119792691,3230808794.014887,0.6718864937508062,
2023-02-09,27.18000030517578,29.670000076293945,26.459999084472656,29.670000076293945,133799567,3969833163.098097,10.011126554246964,
2023-02-10,30.780000686645508,31.40999984741211,29.200000762939453,29.690000534057617,200017019,5938505400.930613,0.0674096990638473,
2023-02-13,30.0,32.65999984741211,30.0,32.65999984741211,185237252,6049848622.055038,10.003365644765093,
2023-02-14,32.65999984741211,34.459999084472656,31.959999084472656,33.91999816894531,195818126,6642150475.3663025,3.8579250686464395,
2023-02-15,34.5,37.310001373291016,34.119998931884766,37.310001373291016,163241309,6090533462.967823,9.994113759856704,
