Date,open,high,low,close,volume,amount,pct_change,turnover
2023-01-03,315.9700012207031,317.0,309.0,311.3599853515625,4468556,1391329530.7026367,,
2023-01-04,311.29998779296875,320.67999267578125,310.0799865722656,318.45001220703125,4226437,1345908914.2422485,2.277115618265224,
2023-01-05,320.989990234375,323.489990234375,315.20001220703125,320.1499938964844,5128916,1642022426.095581,0.5338299966363147,
2023-01-06,321.1199951171875,323.9599914550781,316.0,318.1000061035156,4364555,1388364972.1391296,-0.6403210470250942,
2023-01-09,318.17999267578125,320.7699890136719,315.9700012207031,318.6400146484375,3531384,1125240249.4892578,0.16976062073577047,
2023-01-10,320.0,330.0,317.45001220703125,328.0899963378906,4633145,1520088526.0829163,2.9657234669284938,
2023-01-11,328.010009765625,328.9800109863281,323.5,324.7200012207031,2537016,823819838.6169434,-1.0271557056914515,
2023-01-12,328.0,328.0,320.2099914550781,321.79998779296875,2787303,896954071.3753052,-0.899240396882639,
2023-01-13,323.0,330.82000732421875,320.19000244140625,330.82000732421875,3903202,1291257314.2279053,2.80298939509378,
2023-01-16,332.7300109863281,348.29998779296875,332.0299987792969,341.8800048828125,6336432,2166299403.0996094,3.3432069747082904,
2023-01-17,341.3500061035156,343.92999267578125,338.4100036621094,339.3299865722656,2697664,915398288.8964844,-0.7458810910632052,
2023-01-18,340.0199890136719,341.6000061035156,335.739990234375,337.1099853515625,1992737,671771540.8795166,-0.654230780818521,
2023-01-19,339.9800109863281,344.239990234375,336.17999267578125,341.510009765625,3557523,1214929714.4714355,1.3052192475028201,
2023-01-20,342.7699890136719,345.0,339.54998779296875,341.04998779296875,3015155,1028318575.9439087,-0.1347023394634772,
2023-01-30,353.0,353.0,338.04998779296875,339.3599853515625,5009658,1700077465.496338,-0.4955292484666973,
2023-01-31,341.0,341.19000244140625,331.5,332.6400146484375,3347747,1113594611.1192627,-1.9801894722983882,
2023-02-01,334.5,334.7900085449219,326.9100036621094,330.989990234375,2708920,896625404.3457031,-0.4960390636725931,
2023-02-02,332.9800109863281,333.0,325.2799987792969,329.010009765625,3994194,1314129806.9458008,-0.5981995006398733,
2023-02-03,327.7300109863281,328.4800109863281,322.45001220703125,325.5199890136719,3199486,1041496647.569397,-1.0607643075781437,
2023-02-06,317.1099853515625,320.5199890136719,313.9800109863281,316.489990234375,4771216,1510042105.2460938,-2.774022820121691,
2023-02-07,319.6499938964844,320.5,315.3500061035156,317.19000244140625,2412291,765154588.1793823,0.22117988834744473,
2023-02-08,318.79998779296875,325.5199890136719,317.2099914550781,320.0,3696817,1182981440.0,0.8859035710347962,
2023-02-09,320.0,327.57000732421875,318.6000061035156,327.0,3214001,1050978327.0,2.187500000000009,
