Date,open,high,low,close,volume,amount,pct_change,turnover
2023-01-03,181.0,181.80999755859375,176.50999450683594,178.1999969482422,18206204,3244345497.2390747,,
2023-01-04,178.0,180.5,176.3000030517578,178.6199951171875,12883584,2301265711.171875,0.23568921219863093,
2023-01-05,181.5,189.50999450683594,180.39999389648438,189.0,40279056,7612741584.0,5.811222240826108,
2023-01-06,191.11000061035156,191.11000061035156,187.77999877929688,190.4600067138672,23338295,4445011822.390213,0.772490324797448,
2023-01-09,192.4499969482422,196.88999938964844,190.16000366210938,195.8800048828125,27557314,5397926800.877197,2.845740826360421,
2023-01-10,195.8000030517578,196.7100067138672,194.61000061035156,195.24000549316406,20275236,3958537188.0151978,-0.3267303316800141,
2023-01-11,195.0399932861328,195.99000549316406,192.60000610351562,194.10000610351562,16999458,3299594901.5564575,-0.5838964134265767,
2023-01-12,195.0,195.77000427246094,192.00999450683594,193.38999938964844,13822699,2673171751.173294,-0.36579427694017896,
2023-01-13,193.38999938964844,199.41000366210938,193.33999633789062,198.5800018310547,24506446,4866490091.552643,2.6836974289188964,
2023-01-16,200.0,209.27000427246094,200.0,206.52000427246094,36352479,7507514118.3945465,3.9983897513312217,
2023-01-17,207.0,207.77999877929688,201.61000061035156,202.86000061035156,21507890,4363090578.527374,-1.7722271869027972,
2023-01-18,204.92999267578125,211.7899932861328,204.32000732421875,205.8000030517578,27241217,5606242541.733597,1.449276561451529,
2023-01-19,206.4499969482422,206.5,202.35000610351562,205.3000030517578,18119892,3720013882.897522,-0.24295432098426772,
2023-01-20,207.88999938964844,212.0,207.10000610351562,208.72000122070312,27348025,5708079811.38382,1.6658539299110986,
2023-01-30,218.58999633789062,219.88999938964844,214.27999877929688,217.60000610351562,32180876,7002558814.0164795,4.2545059557673515,
2023-01-31,216.99000549316406,217.77000427246094,208.89999389648438,209.0,25724708,5376463972.0,-3.9522085764209347,
2023-02-01,208.5,210.60000610351562,203.75999450683594,210.05999755859375,25655223,5389136080.745178,0.5071758653558689,
2023-02-02,211.69000244140625,214.5,210.14999389648438,212.50999450683594,18327161,3894704883.435898,1.1663319892969204,
2023-02-03,210.0,212.0,206.0,210.0,19935209,4186393890.0,-1.1811183340627252,
2023-02-06,199.52999877929688,204.52999877929688,197.27999877929688,201.6999969482422,33407544,6738301522.848267,-3.952382405598953,
2023-02-07,201.6999969482422,205.3000030517578,201.5,203.1699981689453,15811588,3212440305.0081177,0.7288057724067931,
2023-02-08,203.1699981689453,204.0,198.22000122070312,199.5500030517578,16905733,3373539071.7422028,-1.7817567307242377,
2023-02-09,199.66000366210938,207.74000549316406,199.5500030517578,207.38999938964844,24493992,5079808985.930054,3.9288379944835805,
