Date,open,high,low,close,volume,amount,pct_change,turnover
2023-01-03,31.6299991607666,32.119998931884766,30.959999084472656,31.520000457763672,42583625,1342235879.4932365,,
2023-01-04,31.200000762939453,31.219999313354492,28.3700008392334,28.3700008392334,182030574,5164207537.146137,-9.993653466951013,
2023-01-05,29.059999465942383,29.420000076293945,28.3700008392334,29.399999618530273,147581393,4338892897.902166,3.630591289487972,
2023-01-06,28.75,29.190000534057617,28.3700008392334,28.850000381469727,91100438,2628247671.052059,-1.8707457285607965,
2023-01-09,28.829999923706055,29.280000686645508,28.829999923706055,29.09000015258789,57421456,1670390163.8018188,0.8318882771048974,
2023-01-10,29.149999618530273,29.90999984741211,28.709999084472656,29.649999618530273,61175602,1813856575.9633598,1.9250583121518616,
2023-01-11,29.65999984741211,30.100000381469727,29.360000610351562,29.360000610351562,39790521,1168249720.8462067,-0.978074239156046,
2023-01-12,29.489999771118164,29.709999084472656,29.1299991607666,29.459999084472656,29387862,865766387.6146088,0.3405942508251769,
2023-01-13,29.43000030517578,29.579999923706055,28.940000534057617,29.239999771118164,36166631,1057512282.1621151,-0.7467729809619961,
2023-01-16,29.059999465942383,30.18000030517578,29.030000686645508,29.780000686645508,70538556,2100638246.1149826,1.846788371252761,
2023-01-17,29.790000915527344,31.299999237060547,29.670000076293945,31.040000915527344,75035306,2329095966.9368744,4.231028206278276,
2023-01-18,30.989999771118164,31.15999984741211,30.719999313354492,30.799999237060547,33701760,1038014182.2875977,-0.7732012609147132,
2023-01-19,30.799999237060547,31.09000015258789,30.520000457763672,31.0,28039415,869221865.0,0.6493531425117771,
2023-01-20,31.06999969482422,31.43000030517578,30.899999618530273,31.09000015258789,30586823,950944331.7371788,0.2903230728641626,
2023-01-30,32.029998779296875,33.290000915527344,31.899999618530273,32.63999938964844,96629607,3153990313.5019684,4.985523414130721,
2023-01-31,32.65999984741211,32.97999954223633,32.209999084472656,32.47999954223633,35712673,1159947602.6920357,-0.49019562011037854,
2023-02-01,32.4900016784668,33.209999084472656,32.2599983215332,33.11000061035156,48989587,1622045255.470871,1.9396584882829027,
2023-02-02,33.130001068115234,33.47999954223633,32.61000061035156,32.630001068115234,39514599,1289361407.5761452,-1.4497116683418576,
2023-02-03,32.5099983215332,33.06999969482422,31.889999389648438,32.779998779296875,48332291,1584332439.9806213,0.45969263337908295,
2023-02-06,32.279998779296875,32.560001373291016,31.649999618530273,31.920000076293945,56937923,1817458506.5040188,-2.623547086725597,
2023-02-07,32.09000015258789,32.22999954223633,31.600000381469727,31.739999771118164,35235395,1118371429.235258,-0.5639107291527279,
2023-02-08,31.809999465942383,32.150001525878906,31.450000762939453,31.610000610351562,33620930,1062757617.8205872,-0.4095751786516888,
2023-02-09,31.479999542236328,32.47999954223633,31.43000030517578,32.439998626708984,44329759,1438057321.0823402,2.6257450184471454,
2023-02-10,32.29999923706055,32.54999923706055,31.979999542236328,32.130001068115234,30056808,965725273.1441345,-0.9556028721237952,
2023-02-13,31.770000457763672,33.02000045776367,31.729999542236328,32.959999084472656,55097698,1816020075.636551,2.58324926475364,
2023-02-14,32.959999084472656,33.099998474121094,32.689998626708984,32.97999954223633,32635530,1076319764.46064,0.060681002182105814,
2023-02-15,33.029998779296875,33.599998474121094,32.880001068115234,33.22999954223633,35209202,1170001766.3425064,0.7580351833535781,
2023-02-16,33.209999084472656,34.0,32.77000045776367,33.029998779296875,56823264,1876872340.555664,-0.6018680881570426,
2023-02-17,33.029998779296875,33.380001068115234,31.68000030517578,31.75,46261068,1468788909.0,-3.8752613581662487,
2023-02-20,31.600000381469727,31.75,30.329999923706055,31.299999237060547,72295634,2262853289.0428085,-1.417325237604572,
2023-02-21,31.270000457763672,31.799999237060547,31.139999389648438,31.459999084472656,34513345,1085789802.102089,0.5111816335850339,
2023-02-22,31.110000610351562,31.200000762939453,30.360000610351562,30.760000228881836,50228304,1545022642.5363464,-2.2250441066805737,
2023-02-23,30.780000686645508,32.29999923706055,30.68000030517578,31.709999084472656,72418403,2296387492.828972,3.088422784531808,
2023-02-24,31.780000686645508,31.780000686645508,30.850000381469727,31.0,43673896,1353890776.0,-2.239038489346157,
2023-02-27,30.989999771118164,31.15999984741211,29.799999237060547,30.0,78645155,2359354650.0,-3.2258064516129004,
2023-02-28,29.979999542236328,30.5,29.75,29.940000534057617,45971647,1376391135.7315083,-0.19999821980793975,
2023-03-01,30.020000457763672,30.93000030517578,29.950000762939453,30.899999618530273,61036588,1886030545.9163895,3.2064097105831024,
2023-03-02,30.799999237060547,30.950000762939453,30.459999084472656,30.510000228881836,31817692,970757790.2024918,-1.2621339626637473,
2023-03-03,30.649999618530273,30.780000686645508,30.0,30.25,38698398,1170626539.5,-0.852180357034904,
2023-03-06,30.25,30.31999969482422,29.799999237060547,30.010000228881836,35000307,1050359221.0809345,-0.7933876731178957,
2023-03-07,29.920000076293945,29.969999313354492,29.200000762939453,29.329999923706055,40845941,1198011446.413702,-2.2659123625108912,
2023-03-08,29.110000610351562,29.25,28.950000762939453,29.1299991607666,34728239,1011633572.924902,-0.6818982729618117,
2023-03-09,29.200000762939453,29.420000076293945,28.93000030517578,29.280000686645508,30362550,889015484.8483086,0.5149383117076578,
2023-03-10,29.0,29.200000762939453,28.75,28.799999237060547,34635287,997496239.1753731,-1.639349174618998,
2023-03-13,28.68000030517578,28.93000030517578,28.43000030517578,28.799999237060547,34155660,983682981.9412994,0.0,
2023-03-14,28.799999237060547,28.84000015258789,27.799999237060547,28.329999923706055,56423009,1598463840.665266,-1.631942103490358,
2023-03-15,28.5,29.280000686645508,28.43000030517578,28.739999771118164,46008327,1322279307.4495296,1.4472285510633842,
2023-03-16,28.450000762939453,28.649999618530273,27.68000030517578,27.719999313354492,52927147,1467140478.4978123,-3.549062163837269,
2023-03-17,28.010000228881836,28.31999969482422,27.5,27.59000015258789,44719431,1233809108.1136436,-0.4689724530547612,
2023-03-20,27.600000381469727,28.290000915527344,27.200000762939453,27.899999618530273,65925939,1839333672.95125,1.1235935637111893,
2023-03-21,28.0,28.239999771118164,27.709999084472656,28.239999771118164,36474283,1030033743.5716991,1.2186385564036728,
2023-03-22,28.25,28.959999084472656,28.110000610351562,28.860000610351562,49779626,1436640036.7430725,2.1954704116800006,
