Date,open,high,low,close,volume,amount,pct_change,turnover
2023-01-03,1731.199951171875,1738.4300537109375,1706.010009765625,1730.010009765625,2603380,4503873459.223633,,
2023-01-04,1730.0,1738.699951171875,1716.0,1725.010009765625,2041575,3521737310.687256,-0.2890156687982093,
2023-01-05,1737.0,1801.0,1733.0,1801.0,4794285,8634507285.0,4.4051912629016865,
2023-01-06,1806.1199951171875,1811.9000244140625,1787.0,1803.77001953125,2490375,4492063762.390137,0.1538045269988908,
2023-01-09,1835.0,1849.97998046875,1807.8199462890625,1841.199951171875,3097723,5703527436.343994,2.0750944541340077,
2023-01-10,1839.06005859375,1864.5,1830.5,1854.449951171875,2273173,4215485558.8552246,0.7196393847157534,
2023-01-11,1856.0,1860.0,1836.8399658203125,1844.949951171875,2272031,4191783482.5109863,-0.5122812828675549,
2023-01-12,1848.0,1856.0,1833.0,1834.0,1719317,3153227378.0,-0.5935093884210652,
2023-01-13,1844.1800537109375,1888.0,1840.0,1887.0,3193965,6027011955.0,2.889858233369691,
2023-01-16,1886.0,1935.0,1881.0,1912.9000244140625,3684826,7048703745.361572,1.3725503134108363,
2023-01-17,1913.1600341796875,1923.0,1895.0,1908.0,2129923,4063893084.0,-0.2561568483205767,
2023-01-18,1914.0,1925.300048828125,1890.0,1893.0,2106293,3987212649.0,-0.786163522012584,
2023-01-19,1892.5,1892.52001953125,1866.0,1880.2099609375,2343889,4407003445.131836,-0.6756491844955081,
2023-01-20,1889.18994140625,1898.25,1858.0,1860.010009765625,2560875,4763253133.758545,-1.074345503509777,
2023-01-30,1909.0,1909.0,1880.0,1888.0,3592255,6782177440.0,1.5048300862586128,
2023-01-31,1896.5,1899.949951171875,1833.0699462890625,1845.760009765625,3299068,6089287783.897461,-2.2372876183461288,
2023-02-01,1854.97998046875,1859.0,1811.4000244140625,1844.969970703125,3397389,6268080683.797119,-0.04280291361390409,
2023-02-02,1848.3800048828125,1859.0,1826.0,1836.1099853515625,2975886,5464053999.86792,-0.48022382435773947,
2023-02-03,1820.0,1826.0,1795.6800537109375,1818.0,3494490,6352982820.0,-0.9863235588305486,
2023-02-06,1780.0,1795.0,1760.0,1795.0,4266095,7657640525.0,-1.26512651265126,
2023-02-07,1808.0799560546875,1808.800048828125,1787.72998046875,1797.0,2432171,4370611287.0,0.11142061281337323,
2023-02-08,1800.010009765625,1805.969970703125,1775.0,1784.0,1667577,2974957368.0,-0.7234279354479733,
2023-02-09,1778.0,1829.75,1775.010009765625,1818.0,2975366,5409215388.0,1.905829596412567,
2023-02-10,1810.0999755859375,1818.489990234375,1801.050048828125,1810.0,1798451,3255196310.0,-0.44004400440044167,
2023-02-13,1810.0,1874.5,1810.0,1856.3499755859375,3814670,7081362561.368408,2.560772131819755,
2023-02-14,1856.4599609375,1857.4000244140625,1835.0,1843.7900390625,1956576,3607515339.46875,-0.6765931364571043,
2023-02-15,1843.780029296875,1855.300048828125,1835.81005859375,1841.0,1817691,3346369131.0,-0.15132086644304987,
2023-02-16,1841.3399658203125,1887.0,1828.0,1861.8199462890625,3324595,6189797284.332886,1.1309041982108914,
2023-02-17,1850.1600341796875,1873.0,1820.050048828125,1820.780029296875,2644283,4814657678.2092285,-2.204290327536096,
2023-02-20,1821.0,1878.800048828125,1817.199951171875,1875.0,2966869,5562879375.0,2.9778430030377168,
2023-02-21,1874.0,1874.0,1851.0,1867.0,1875052,3500722084.0,-0.4266666666666641,
2023-02-22,1855.010009765625,1863.9000244140625,1831.800048828125,1836.0,2186916,4015177776.0,-1.6604177825388367,
2023-02-23,1840.0,1848.800048828125,1805.25,1818.0,2188097,3977960346.0,-0.9803921568627416,
2023-02-24,1810.1099853515625,1810.18994140625,1782.1800537109375,1788.0,2463461,4404668268.0,-1.650165016501648,
2023-02-27,1778.5,1815.0,1775.02001953125,1810.4100341796875,2206489,3994649825.9071045,1.2533576163136217,
2023-02-28,1819.0,1822.010009765625,1783.300048828125,1813.739990234375,2395181,4344235563.549561,0.1839338045978245,
2023-03-01,1813.0,1848.0,1803.22998046875,1838.530029296875,2445810,4496695130.95459,1.3667912267456117,
2023-03-02,1829.0,1838.989990234375,1821.0999755859375,1828.0,1314419,2402757932.0,-0.5727417626625431,
2023-03-03,1839.77001953125,1841.6099853515625,1802.47998046875,1818.0400390625,1619806,2944872163.513672,-0.5448556311542618,
2023-03-06,1818.1800537109375,1818.5,1796.77001953125,1807.1400146484375,2064586,3730995974.282959,-0.5995480946439091,
2023-03-07,1805.97998046875,1816.5999755859375,1788.0,1788.300048828125,2278539,4074711404.956787,-1.042529392719893,
2023-03-08,1780.02001953125,1785.93994140625,1761.1199951171875,1770.4200439453125,2276370,4030131075.435791,-0.9998324886547616,
2023-03-09,1768.0,1785.0,1740.0,1770.02001953125,2761150,4887290776.928711,-0.022594887322391344,
2023-03-10,1751.5699462890625,1781.0,1750.0,1750.0,2116082,3703143500.0,-1.1310617569484815,
2023-03-13,1751.0,1775.0,1749.0,1762.0,2056043,3622747766.0,0.6857142857142895,
2023-03-14,1763.780029296875,1779.8800048828125,1738.5,1766.0,2370492,4186288872.0,0.2270147559591429,
2023-03-15,1778.3699951171875,1784.8800048828125,1750.1199951171875,1750.9200439453125,1921253,3363960387.1900635,-0.8539046463582944,
2023-03-16,1740.0,1770.0,1739.010009765625,1751.989990234375,1764624,3091603584.5273438,0.061107661241432965,
2023-03-17,1770.0,1775.8900146484375,1736.0,1742.0,2702291,4707390922.0,-0.5702081798446001,
2023-03-20,1751.0,1755.0,1728.0,1729.5999755859375,2049093,3544111202.7733154,-0.711826889441014,
2023-03-21,1735.0,1785.8499755859375,1723.969970703125,1775.0,3114182,5527673050.0,2.6248858149227505,
2023-03-22,1780.0,1793.0,1765.550048828125,1773.3499755859375,1533026,2718591619.6726074,-0.09295912191901179,
2023-03-23,1766.0,1791.1099853515625,1765.010009765625,1774.8599853515625,1735566,3080386645.33667,0.0851501275221267,
2023-03-24,1769.0799560546875,1783.5999755859375,1766.0,1778.6199951171875,1276996,2271290619.284668,0.21184824699735927,
2023-03-27,1778.5999755859375,1778.5999755859375,1756.0,1767.7900390625,1529555,2703932093.198242,-0.6088965650008826,
2023-03-28,1770.0,1790.0,1765.02001953125,1781.800048828125,1726135,3075627427.2839355,0.7925154829503844,
2023-03-29,1799.0,1800.0,1785.0699462890625,1790.0,1539299,2755345210.0,0.46020602464726945,
2023-03-30,1793.0,1805.0,1779.0,1800.0,1925701,3466261800.0,0.5586592178770999,
2023-03-31,1825.0,1848.0,1819.0,1820.0,2744633,4995232060.0,1.1111111111111072,
2023-04-03,1825.0,1827.77001953125,1800.0799560546875,1802.0699462890625,2141743,3859570692.9749756,-0.9851677863152442,
2023-04-04,1812.0,1815.1700439453125,1787.0,1814.5899658203125,2006626,3641203404.7541504,0.6947576900126373,
2023-04-06,1805.0,1815.9000244140625,1788.219970703125,1796.9599609375,1487422,2672837779.017578,-0.9715696226085258,
2023-04-07,1795.0,1806.010009765625,1788.3399658203125,1790.989990234375,1352468,2422256650.1123047,-0.3322261393075454,
2023-04-10,1790.8800048828125,1790.8800048828125,1744.0,1771.699951171875,2941822,5212025893.756348,-1.0770601269511126,
2023-04-11,1793.0,1793.0,1744.0,1745.5,2920919,5098464114.5,-1.4788029516253687,
2023-04-12,1747.260009765625,1750.0,1692.8199462890625,1694.0999755859375,5110492,8657684372.432129,-2.944716380066603,
2023-04-13,1690.0,1723.5899658203125,1684.010009765625,1723.0,2954268,5090203764.0,1.7059220134907793,
2023-04-14,1726.0,1733.0,1704.800048828125,1713.4200439453125,2123162,3637868327.3430176,-0.5560044140851761,
2023-04-17,1740.0,1753.0,1728.0,1753.0,3046723,5340905419.0,2.3099972592564466,
2023-04-18,1753.0,1769.0,1746.02001953125,1758.0,1831389,3219581862.0,0.2852253280091199,
